run_id,source_dataset,flow_type,page_url,friction_scenario,completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,feedback_delay,task_completed,screenshot_count,error_message_clarity,friction_level
jobportal_search_medium_desktop_1778595514717_0k8uzx,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4359,2,0,2,2,0,1,1942,1,2,1,Medium
jobportal_search_bad_mobile_1778595519131_woaf3t,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6110,1,1,2,2,0,1,3947,1,2,0,High
jobportal_search_bad_tablet_1778595525293_zzuese,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6125,1,1,2,2,0,1,3970,1,2,0,High
jobportal_search_bad_laptop_1778595531470_4t1te7,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6161,1,1,2,2,0,1,3959,1,2,0,High
jobportal_search_bad_desktop_1778595537685_gdnvnr,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6196,1,1,2,2,0,1,3951,1,2,0,High
dashboard_cta_good_mobile_1778595543940_hnqs4a,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1094,1,0,0,0,0,0,933,1,2,-1,Low
dashboard_cta_good_tablet_1778595545086_hdvljw,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,537,1,0,0,0,0,0,421,1,2,-1,Low
dashboard_cta_good_laptop_1778595545675_p9ifef,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1017,1,0,0,0,0,0,906,1,2,-1,Low
dashboard_cta_good_desktop_1778595546744_qhtzc2,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1050,1,0,0,0,0,0,913,1,2,-1,Low
dashboard_cta_medium_mobile_1778595547846_9ve5qv,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2337,2,0,0,0,0,0,1942,1,2,1,Medium
dashboard_cta_medium_tablet_1778595550236_j91h4l,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2318,2,0,0,0,0,0,1943,1,2,1,Medium
dashboard_cta_medium_laptop_1778595552608_48hega,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2311,2,0,0,0,0,0,1915,1,2,1,Medium
dashboard_cta_medium_desktop_1778595554991_y2gp8h,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2326,2,0,0,0,0,0,1913,1,2,1,Medium
dashboard_cta_bad_mobile_1778595557370_gso26k,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4393,2,1,0,0,0,0,3946,1,2,0,High
dashboard_cta_bad_tablet_1778595561816_zbqlu2,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4466,2,1,0,0,0,0,3958,1,2,0,High
dashboard_cta_bad_laptop_1778595566356_ilmltj,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4472,2,1,0,0,0,0,3956,1,2,0,High
dashboard_cta_bad_desktop_1778595570881_o7xkhr,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4464,2,1,0,0,0,0,3933,1,2,0,High
search_good_1778595575402_4w8wkg,playwright_dummy_website,search,http://localhost:3000/search-good,good,1037,1,0,1,0,0,0,899,1,3,2,Low
search_medium_1778595576489_eb6gsk,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2984,1,0,1,1,0,1,1922,1,3,1,Medium
search_bad_1778595579523_qlfz49,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,3402,3,1,1,2,1,1,2926,1,5,0,High
signup_bad_1778595582977_85fccs,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,4536,4,1,4,2,1,1,3939,1,5,0,High
signup_good_1778595587579_xz1w2u,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1145,1,0,3,0,0,0,928,1,3,2,Low
signup_medium_1778595588779_11gx0w,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2266,3,0,4,1,1,0,1908,1,4,1,Medium
cta_good_1778595592000_9aungk,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1087,1,0,0,0,0,0,937,1,3,-1,Low
cta_medium_1778595593150_ndr7v3,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2990,1,0,0,1,0,1,1927,1,3,1,Medium
cta_bad_1778595596198_qvll8b,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4323,2,1,0,1,0,1,3968,1,4,0,High
landing_good_1778595600585_vckkys,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1036,1,0,0,0,0,0,911,1,3,-1,Low
landing_medium_1778595601677_5bj6oy,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2079,1,1,1,0,0,0,1914,1,3,1,Medium
landing_bad_1778595603809_je8uqh,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,4327,2,1,0,1,0,1,3966,1,4,0,High
login_good_1778595608191_70wjj6,playwright_dummy_website,login,http://localhost:3000/login-good,good,1097,1,0,2,0,0,0,924,1,3,2,Low
login_medium_1778595609339_6aozv0,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2200,2,0,3,1,1,0,1934,1,4,1,Medium
login_bad_1778595611596_h0ohne,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4418,3,1,3,2,1,1,3951,1,5,0,High
saas_signup_good_mobile_1778595616078_8zwrsz,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1067,1,0,2,0,0,0,933,1,2,2,Low
saas_signup_good_tablet_1778595617200_jttj09,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1053,1,0,2,0,0,0,907,1,2,2,Low
saas_signup_good_laptop_1778595618308_puwty0,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,566,1,0,2,0,0,0,415,1,2,2,Low
saas_signup_good_desktop_1778595618926_qb7cgf,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1112,1,0,2,0,0,0,922,1,2,2,Low
saas_signup_medium_mobile_1778595620093_3ipifi,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2420,3,0,3,0,0,0,1930,1,2,1,Medium
saas_signup_medium_tablet_1778595622568_ic80ho,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2401,3,0,3,0,0,0,1925,1,2,1,Medium
saas_signup_medium_laptop_1778595625023_f41hmm,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2437,3,0,3,0,0,0,1939,1,2,1,Medium
saas_signup_medium_desktop_1778595627514_n80wi1,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2408,3,0,3,0,0,0,1935,1,2,1,Medium
saas_signup_bad_mobile_1778595629977_pbeyxr,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4476,3,1,3,0,0,0,3961,1,2,0,High
saas_signup_bad_tablet_1778595634507_8az1un,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4494,3,1,3,0,0,0,3958,1,2,0,High
saas_signup_bad_laptop_1778595639056_80e83k,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4521,3,1,3,0,0,0,3953,1,2,0,High
saas_signup_bad_desktop_1778595643632_qmfsq5,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4544,3,1,3,0,0,0,3947,1,2,0,High
ecommerce_search_good_mobile_1778595648242_8p94mv,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1070,1,0,1,0,0,0,918,1,2,2,Low
ecommerce_search_good_tablet_1778595649366_ykb2bx,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1035,1,0,1,0,0,0,911,1,2,2,Low
ecommerce_search_good_laptop_1778595650453_wf5e3b,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1036,1,0,1,0,0,0,907,1,2,2,Low
ecommerce_search_good_desktop_1778595651541_jaz0zc,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1114,1,0,1,0,0,0,936,1,2,2,Low
ecommerce_search_medium_mobile_1778595652709_4jorbu,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2419,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778595655179_vntws2,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2372,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_laptop_1778595657604_7rypmg,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2384,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_desktop_1778595660045_5ck01v,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2442,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_bad_mobile_1778595662540_uiog4k,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2427,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_tablet_1778595665021_0ohne7,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2457,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_laptop_1778595667535_csxx2s,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2473,2,0,1,1,1,1,0,0,2,0,High
ecommerce_search_bad_desktop_1778595670064_5e8j7s,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-bad,bad,2507,2,0,1,1,1,1,0,0,2,0,High
banking_login_good_mobile_1778595672626_oia5tl,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,534,1,0,2,0,0,0,411,1,2,2,Low
banking_login_good_tablet_1778595673214_f7v6eq,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1035,1,0,2,0,0,0,907,1,2,2,Low
banking_login_good_laptop_1778595674302_w2rpzn,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,568,1,0,2,0,0,0,414,1,2,2,Low
banking_login_good_desktop_1778595674924_tpf2vc,playwright_dummy_website,login,http://localhost:3000/banking/login-good,good,1114,1,0,2,0,0,0,925,1,2,2,Low
banking_login_medium_mobile_1778595676091_cqky0a,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12452,3,0,4,1,1,0,1938,1,2,1,Medium
banking_login_medium_tablet_1778595688594_3pjuqb,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12421,3,0,4,1,1,0,1949,1,2,1,Medium
banking_login_medium_laptop_1778595701074_el97jh,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12462,3,0,4,1,1,0,1918,1,2,1,Medium
banking_login_medium_desktop_1778595713590_agev0m,playwright_dummy_website,login,http://localhost:3000/banking/login-medium,medium,12445,3,0,4,1,1,0,1923,1,2,1,Medium
banking_login_bad_mobile_1778595726094_5c4ruo,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4132,1,1,3,0,2,0,3948,0,2,0,High
banking_login_bad_tablet_1778595730280_yybv95,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,4137,1,1,3,0,2,0,3946,0,2,0,High
banking_login_bad_laptop_1778595734468_fra2y0,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,3140,1,1,3,0,2,0,2932,0,2,0,High
banking_login_bad_desktop_1778595737661_1t4tb7,playwright_dummy_website,login,http://localhost:3000/banking/login-bad,bad,3142,1,1,3,0,2,0,2939,0,2,0,High
jobportal_search_good_mobile_1778595740855_9myiei,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,518,1,0,1,0,0,0,408,1,2,2,Low
jobportal_search_good_tablet_1778595741427_notrry,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1019,1,0,1,0,0,0,902,1,2,2,Low
jobportal_search_good_laptop_1778595742500_a5nfes,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1070,1,0,1,0,0,0,940,1,2,2,Low
jobportal_search_good_desktop_1778595743622_8cdnn6,playwright_dummy_website,search,http://localhost:3000/jobportal/search-good,good,1079,1,0,1,0,0,0,908,1,2,2,Low
jobportal_search_medium_mobile_1778595744753_1tx89d,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4354,2,0,2,2,0,1,1945,1,2,1,Medium
jobportal_search_medium_tablet_1778595749161_0qppad,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4302,2,0,2,2,0,1,1925,1,2,1,Medium
jobportal_search_medium_laptop_1778595753517_673yjy,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4351,2,0,2,2,0,1,1917,1,2,1,Medium
jobportal_search_medium_desktop_1778595757921_ohlar4,playwright_dummy_website,search,http://localhost:3000/jobportal/search-medium,medium,4363,2,0,2,2,0,1,1927,1,2,1,Medium
jobportal_search_bad_mobile_1778595762337_1xj0xz,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6095,1,1,2,2,0,1,3940,1,2,0,High
jobportal_search_bad_tablet_1778595768482_0cbtqw,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6124,1,1,2,2,0,1,3950,1,2,0,High
jobportal_search_bad_laptop_1778595774658_8we3rh,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6153,1,1,2,2,0,1,3936,1,2,0,High
jobportal_search_bad_desktop_1778595780877_6j821q,playwright_dummy_website,search,http://localhost:3000/jobportal/search-bad,bad,6214,1,1,2,2,0,1,3947,1,2,0,High
dashboard_cta_good_mobile_1778595787154_adt7vp,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1052,1,0,0,0,0,0,926,1,2,-1,Low
dashboard_cta_good_tablet_1778595788262_h0va9s,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1027,1,0,0,0,0,0,919,1,2,-1,Low
dashboard_cta_good_laptop_1778595789341_0nw5d6,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,542,1,0,0,0,0,0,413,1,2,-1,Low
dashboard_cta_good_desktop_1778595789939_ogj729,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-good,good,1061,1,0,0,0,0,0,919,1,2,-1,Low
dashboard_cta_medium_mobile_1778595791054_nhmwwh,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2371,2,0,0,0,0,0,1933,1,2,1,Medium
dashboard_cta_medium_tablet_1778595793477_pnjjwz,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2303,2,0,0,0,0,0,1934,1,2,1,Medium
dashboard_cta_medium_laptop_1778595795832_rhxikp,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2325,2,0,0,0,0,0,1927,1,2,1,Medium
dashboard_cta_medium_desktop_1778595798215_u9z2df,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-medium,medium,2383,2,0,0,0,0,0,1941,1,2,1,Medium
dashboard_cta_bad_mobile_1778595800650_4t4h3q,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4404,2,1,0,0,0,0,3931,1,2,0,High
dashboard_cta_bad_tablet_1778595805110_k2ziwn,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4428,2,1,0,0,0,0,3946,1,2,0,High
dashboard_cta_bad_laptop_1778595809591_6f1d0k,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4411,2,1,0,0,0,0,3933,1,2,0,High
dashboard_cta_bad_desktop_1778595814056_d41st2,playwright_dummy_website,cta,http://localhost:3000/dashboard/cta-bad,bad,4470,2,1,0,0,0,0,3954,1,2,0,High
search_good_1778595818597_0ajvbk,playwright_dummy_website,search,http://localhost:3000/search-good,good,567,1,0,1,0,0,0,409,1,3,2,Low
search_medium_1778595819216_p42kdc,playwright_dummy_website,search,http://localhost:3000/search-medium,medium,2965,1,0,1,1,0,1,1911,1,3,1,Medium
search_bad_1778595822232_afrjv2,playwright_dummy_website,search,http://localhost:3000/search-bad,bad,3399,3,1,1,2,1,1,2924,1,5,0,High
signup_bad_1778595825684_n9qzeg,playwright_dummy_website,signup,http://localhost:3000/signup-bad,bad,3506,4,1,4,2,1,1,2921,1,5,0,High
signup_good_1778595829247_cx836e,playwright_dummy_website,signup,http://localhost:3000/signup-good,good,1118,1,0,3,0,0,0,914,1,3,2,Low
signup_medium_1778595830420_57edts,playwright_dummy_website,signup,http://localhost:3000/signup-medium,medium,2268,3,0,4,1,1,0,1911,1,4,1,Medium
cta_good_1778595833644_mxr7hp,playwright_dummy_website,cta,http://localhost:3000/cta-good,good,1072,1,0,0,0,0,0,929,1,3,-1,Low
cta_medium_1778595834781_kdndwl,playwright_dummy_website,cta,http://localhost:3000/cta-medium,medium,2999,1,0,0,1,0,1,1944,1,3,1,Medium
cta_bad_1778595837837_le1bcf,playwright_dummy_website,cta,http://localhost:3000/cta-bad,bad,4289,2,1,0,1,0,1,3943,1,4,0,High
landing_good_1778595842190_5g1ybj,playwright_dummy_website,landing,http://localhost:3000/landing-good,good,1055,1,0,0,0,0,0,920,1,3,-1,Low
landing_medium_1778595843299_pvqkxe,playwright_dummy_website,landing,http://localhost:3000/landing-medium,medium,2079,1,1,1,0,0,0,1917,1,3,1,Medium
landing_bad_1778595845435_3sedok,playwright_dummy_website,landing,http://localhost:3000/landing-bad,bad,3291,2,1,0,1,0,1,2952,1,4,0,High
login_good_1778595848782_l8rki8,playwright_dummy_website,login,http://localhost:3000/login-good,good,1096,1,0,2,0,0,0,912,1,3,2,Low
login_medium_1778595849936_z75utg,playwright_dummy_website,login,http://localhost:3000/login-medium,medium,2242,2,0,3,1,1,0,1943,1,4,1,Medium
login_bad_1778595852232_3h4x7h,playwright_dummy_website,login,http://localhost:3000/login-bad,bad,4372,3,1,3,2,1,1,3923,1,5,0,High
saas_signup_good_mobile_1778595856671_a9voly,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1065,1,0,2,0,0,0,933,1,2,2,Low
saas_signup_good_tablet_1778595857788_u1xubj,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1072,1,0,2,0,0,0,929,1,2,2,Low
saas_signup_good_laptop_1778595858915_7cgwwx,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1065,1,0,2,0,0,0,910,1,2,2,Low
saas_signup_good_desktop_1778595860032_v72gv9,playwright_dummy_website,signup,http://localhost:3000/saas/signup-good,good,1112,1,0,2,0,0,0,936,1,2,2,Low
saas_signup_medium_mobile_1778595861199_8e9el6,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2404,3,0,3,0,0,0,1909,1,2,1,Medium
saas_signup_medium_tablet_1778595863657_b3uezv,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2353,3,0,3,0,0,0,1913,1,2,1,Medium
saas_signup_medium_laptop_1778595866062_isdoo7,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2455,3,0,3,0,0,0,1948,1,2,1,Medium
saas_signup_medium_desktop_1778595868569_kib32r,playwright_dummy_website,signup,http://localhost:3000/saas/signup-medium,medium,2444,3,0,3,0,0,0,1932,1,2,1,Medium
saas_signup_bad_mobile_1778595871067_ij3iu1,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4476,3,1,3,0,0,0,3950,1,2,0,High
saas_signup_bad_tablet_1778595875600_27ltdv,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4521,3,1,3,0,0,0,3960,1,2,0,High
saas_signup_bad_laptop_1778595880176_fy9pmg,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4526,3,1,3,0,0,0,3976,1,2,0,High
saas_signup_bad_desktop_1778595884759_2ciwn0,playwright_dummy_website,signup,http://localhost:3000/saas/signup-bad,bad,4558,3,1,3,0,0,0,3953,1,2,0,High
ecommerce_search_good_mobile_1778595889371_frq7of,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,563,1,0,1,0,0,0,411,1,2,2,Low
ecommerce_search_good_tablet_1778595889988_ufvnf7,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1052,1,0,1,0,0,0,922,1,2,2,Low
ecommerce_search_good_laptop_1778595891094_o6jpb1,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,1052,1,0,1,0,0,0,930,1,2,2,Low
ecommerce_search_good_desktop_1778595892197_4r5h8q,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-good,good,599,1,0,1,0,0,0,423,1,2,2,Low
ecommerce_search_medium_mobile_1778595892851_rdqtjq,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2400,2,0,1,1,1,1,0,0,2,1,Medium
ecommerce_search_medium_tablet_1778595895308_ejkaes,playwright_dummy_website,search,http://localhost:3000/ecommerce/search-medium,medium,2381,2,0,1,1,1,1,0,0,2,1,Medium
