completion_time,click_count,scroll_count,keyboard_count,retry_count,error_count,failed_clicks,task_completed,friction_level
2.359,1,0,0,1,1,1,0,High
1.744,1,0,0,1,1,1,0,High
2.244,1,0,0,1,1,1,0,High
2.162,1,0,0,1,1,1,0,High
2.231,1,0,0,1,1,1,0,High
2.487,1,0,0,1,1,1,0,High
2.637,1,0,0,1,1,1,0,High
2.678,1,0,0,1,1,1,0,High
2.071,1,0,0,1,1,1,0,High
1.757,1,0,0,1,1,1,0,High
2.626,1,0,0,1,1,1,0,High
2.47,1,0,0,1,1,1,0,High
1.749,1,0,0,1,1,1,0,High
2.313,1,0,0,1,1,1,0,High
2.041,1,0,0,1,1,1,0,High
1.781,1,0,0,1,1,1,0,High
2.109,1,0,0,1,1,1,0,High
2.273,1,0,0,1,1,1,0,High
2.607,1,0,0,1,1,1,0,High
2.339,1,0,0,1,1,1,0,High
2.432,1,0,0,1,1,1,0,High
1.727,1,0,0,1,1,1,0,High
2.07,1,0,0,1,1,1,0,High
2.089,1,0,0,1,1,1,0,High
1.77,1,0,0,1,1,1,0,High
2.053,1,0,0,1,1,1,0,High
2.014,1,0,0,1,1,1,0,High
1.924,1,0,0,1,1,1,0,High
2.536,1,0,0,1,1,1,0,High
1.99,1,0,0,1,1,1,0,High
1.713,1,0,0,1,1,1,0,High
2.326,1,0,0,1,1,1,0,High
2.329,1,0,0,1,1,1,0,High
2.207,1,0,0,1,1,1,0,High
2.008,1,0,0,1,1,1,0,High
2.232,1,0,0,1,1,1,0,High
1.723,1,0,0,1,1,1,0,High
2.397,1,0,0,1,1,1,0,High
2.376,1,0,0,1,1,1,0,High
1.906,1,0,0,1,1,1,0,High
2.339,1,0,0,1,1,1,0,High
1.883,1,0,0,1,1,1,0,High
1.971,1,0,0,1,1,1,0,High
1.925,1,0,0,1,1,1,0,High
1.713,1,0,0,1,1,1,0,High
2.59,1,0,0,1,1,1,0,High
2.359,1,0,0,1,1,1,0,High
1.817,1,0,0,1,1,1,0,High
2.131,1,0,0,1,1,1,0,High
1.784,1,0,0,1,1,1,0,High
1.789,1,0,0,1,1,1,0,High
2.644,1,0,0,1,1,1,0,High
2.124,1,0,0,1,1,1,0,High
2.546,1,0,0,1,1,1,0,High
1.858,1,0,0,1,1,1,0,High
2.09,1,0,0,1,1,1,0,High
2.434,1,0,0,1,1,1,0,High
1.718,1,0,0,1,1,1,0,High
2.448,1,0,0,1,1,1,0,High
1.75,1,0,0,1,1,1,0,High
2.164,1,0,0,1,1,1,0,High
2.396,1,0,0,1,1,1,0,High
1.877,1,0,0,1,1,1,0,High
2.15,1,0,0,1,1,1,0,High
2.356,1,0,0,1,1,1,0,High
1.866,1,0,0,1,1,1,0,High
2.073,1,0,0,1,1,1,0,High
2.029,1,0,0,1,1,1,0,High
1.824,1,0,0,1,1,1,0,High
1.707,1,0,0,1,1,1,0,High
1.894,1,0,0,1,1,1,0,High
2.356,1,0,0,1,1,1,0,High
2.242,1,0,0,1,1,1,0,High
2.324,1,0,0,1,1,1,0,High
1.974,1,0,0,1,1,1,0,High
2.369,1,0,0,1,1,1,0,High
1.902,1,0,0,1,1,1,0,High
2.375,1,0,0,1,1,1,0,High
2.151,1,0,0,1,1,1,0,High
2.608,1,0,0,1,1,1,0,High
2.297,1,0,0,1,1,1,0,High
2.301,1,0,0,1,1,1,0,High
2.699,1,0,0,1,1,1,0,High
2.307,1,0,0,1,1,1,0,High
2.216,1,0,0,1,1,1,0,High
2.659,1,0,0,1,1,1,0,High
2.542,1,0,0,1,1,1,0,High
1.712,1,0,0,1,1,1,0,High
2.176,1,0,0,1,1,1,0,High
1.798,1,0,0,1,1,1,0,High
2.528,1,0,0,1,1,1,0,High
2.621,1,0,0,1,1,1,0,High
2.056,1,0,0,1,1,1,0,High
1.789,1,0,0,1,1,1,0,High
3.421,1,0,0,1,1,1,0,High
4.994,1,0,0,1,1,1,0,High
3.931,1,0,0,1,1,1,0,High
4.403,1,0,0,1,1,1,0,High
4.105,1,0,0,1,1,1,0,High
3.65,1,0,0,1,1,1,0,High
4.808,1,0,0,1,1,1,0,High
3.648,1,0,0,1,1,1,0,High
3.137,1,0,0,1,1,1,0,High
4.904,1,0,0,1,1,1,0,High
4.608,1,0,0,1,1,1,0,High
3.502,1,0,0,1,1,1,0,High
3.746,1,0,0,1,1,1,0,High
4.948,1,0,0,1,1,1,0,High
3.623,1,0,0,1,1,1,0,High
4.591,1,0,0,1,1,1,0,High
3.158,1,0,0,1,1,1,0,High
4.05,1,0,0,1,1,1,0,High
3.648,1,0,0,1,1,1,0,High
4.424,1,0,0,1,1,1,0,High
3.345,1,0,0,1,1,1,0,High
3.683,1,0,0,1,1,1,0,High
3.73,1,0,0,1,1,1,0,High
4.336,1,0,0,1,1,1,0,High
4.011,1,0,0,1,1,1,0,High
3.236,1,0,0,1,1,1,0,High
3.752,1,0,0,1,1,1,0,High
4.516,1,0,0,1,1,1,0,High
3.114,1,0,0,1,1,1,0,High
4.175,1,0,0,1,1,1,0,High
3.4,1,0,0,1,1,1,0,High
3.144,1,0,0,1,1,1,0,High
4.024,1,0,0,1,1,1,0,High
3.072,1,0,0,1,1,1,0,High
4.612,1,0,0,1,1,1,0,High
4.141,1,0,0,1,1,1,0,High
4.673,1,0,0,1,1,1,0,High
4.734,1,0,0,1,1,1,0,High
3.63,1,0,0,1,1,1,0,High
4.882,1,0,0,1,1,1,0,High
4.529,1,0,0,1,1,1,0,High
3.238,1,0,0,1,1,1,0,High
4.096,1,0,0,1,1,1,0,High
4.736,1,0,0,1,1,1,0,High
3.146,1,0,0,1,1,1,0,High
4.19,1,0,0,1,1,1,0,High
3.38,1,0,0,1,1,1,0,High
4.838,1,0,0,1,1,1,0,High
4.473,1,0,0,1,1,1,0,High
3.38,1,0,0,1,1,1,0,High
4.565,1,0,0,1,1,1,0,High
3.423,1,0,0,1,1,1,0,High
3.662,1,0,0,1,1,1,0,High
4.92,1,0,0,1,1,1,0,High
4.996,1,0,0,1,1,1,0,High
3.343,1,0,0,1,1,1,0,High
3.838,1,0,0,1,1,1,0,High
4.76,1,0,0,1,1,1,0,High
4.138,1,0,0,1,1,1,0,High
3.761,1,0,0,1,1,1,0,High
4.767,1,0,0,1,1,1,0,High
3.752,1,0,0,1,1,1,0,High
3.318,1,0,0,1,1,1,0,High
3.816,1,0,0,1,1,1,0,High
4.531,1,0,0,1,1,1,0,High
4.856,1,0,0,1,1,1,0,High
4.591,1,0,0,1,1,1,0,High
4.867,1,0,0,1,1,1,0,High
3.697,1,0,0,1,1,1,0,High
3.325,1,0,0,1,1,1,0,High
4.679,1,0,0,1,1,1,0,High
4.138,1,0,0,1,1,1,0,High
4.884,1,0,0,1,1,1,0,High
3.194,1,0,0,1,1,1,0,High
3.094,1,0,0,1,1,1,0,High
3.893,1,0,0,1,1,1,0,High
3.336,1,0,0,1,1,1,0,High
4.391,1,0,0,1,1,1,0,High
3.622,1,0,0,1,1,1,0,High
4.983,1,0,0,1,1,1,0,High
4.778,1,0,0,1,1,1,0,High
4.393,1,0,0,1,1,1,0,High
4.821,1,0,0,1,1,1,0,High
4.839,1,0,0,1,1,1,0,High
5.059,1,0,0,1,1,1,0,High
4.196,1,0,0,1,1,1,0,High
4.225,1,0,0,1,1,1,0,High
4.905,1,0,0,1,1,1,0,High
3.788,1,0,0,1,1,1,0,High
3.652,1,0,0,1,1,1,0,High
3.12,1,0,0,1,1,1,0,High
4.743,1,0,0,1,1,1,0,High
4.008,1,0,0,1,1,1,0,High
4.454,1,0,0,1,1,1,0,High
4.87,1,0,0,1,1,1,0,High
4.645,1,0,0,1,1,1,0,High
3.328,1,0,0,1,1,1,0,High
3.815,1,0,0,1,1,1,0,High
4.913,1,0,0,1,1,1,0,High
3.838,1,0,0,1,1,1,0,High
4.409,1,0,0,1,1,1,0,High
3.755,1,0,0,1,1,1,0,High
3.516,1,0,0,1,1,1,0,High
4.505,1,0,0,1,1,1,0,High
4.585,1,0,0,1,1,1,0,High
1.361,1,0,0,1,1,1,0,High
1.445,1,0,0,1,1,1,0,High
1.583,1,0,0,1,1,1,0,High
1.691,1,0,0,1,1,1,0,High
1.673,1,0,0,1,1,1,0,High
1.459,1,0,0,1,1,1,0,High
1.641,1,0,0,1,1,1,0,High
1.702,1,0,0,1,1,1,0,High
1.42,1,0,0,1,1,1,0,High
1.504,1,0,0,1,1,1,0,High
1.757,1,0,0,1,1,1,0,High
1.671,1,0,0,1,1,1,0,High
1.767,1,0,0,1,1,1,0,High
1.702,1,0,0,1,1,1,0,High
1.636,1,0,0,1,1,1,0,High
1.531,1,0,0,1,1,1,0,High
1.449,1,0,0,1,1,1,0,High
1.489,1,0,0,1,1,1,0,High
1.706,1,0,0,1,1,1,0,High
1.433,1,0,0,1,1,1,0,High
1.675,1,0,0,1,1,1,0,High
1.579,1,0,0,1,1,1,0,High
1.594,1,0,0,1,1,1,0,High
1.449,1,0,0,1,1,1,0,High
1.713,1,0,0,1,1,1,0,High
1.427,1,0,0,1,1,1,0,High
1.534,1,0,0,1,1,1,0,High
1.738,1,0,0,1,1,1,0,High
1.692,1,0,0,1,1,1,0,High
1.415,1,0,0,1,1,1,0,High
1.742,1,0,0,1,1,1,0,High
1.43,1,0,0,1,1,1,0,High
1.763,1,0,0,1,1,1,0,High
1.386,1,0,0,1,1,1,0,High
1.509,1,0,0,1,1,1,0,High
1.432,1,0,0,1,1,1,0,High
1.515,1,0,0,1,1,1,0,High
1.557,1,0,0,1,1,1,0,High
1.785,1,0,0,1,1,1,0,High
1.501,1,0,0,1,1,1,0,High
1.522,1,0,0,1,1,1,0,High
1.404,1,0,0,1,1,1,0,High
1.674,1,0,0,1,1,1,0,High
1.4,1,0,0,1,1,1,0,High
1.664,1,0,0,1,1,1,0,High
1.385,1,0,0,1,1,1,0,High
1.759,1,0,0,1,1,1,0,High
1.551,1,0,0,1,1,1,0,High
1.643,1,0,0,1,1,1,0,High
1.389,1,0,0,1,1,1,0,High
1.739,1,0,0,1,1,1,0,High
1.541,1,0,0,1,1,1,0,High
1.552,1,0,0,1,1,1,0,High
1.606,1,0,0,1,1,1,0,High
1.483,1,0,0,1,1,1,0,High
1.651,1,0,0,1,1,1,0,High
1.722,1,0,0,1,1,1,0,High
1.637,1,0,0,1,1,1,0,High
1.565,1,0,0,1,1,1,0,High
1.547,1,0,0,1,1,1,0,High
1.553,1,0,0,1,1,1,0,High
1.393,1,0,0,1,1,1,0,High
1.692,1,0,0,1,1,1,0,High
1.602,1,0,0,1,1,1,0,High
1.683,1,0,0,1,1,1,0,High
1.386,1,0,0,1,1,1,0,High
1.519,1,0,0,1,1,1,0,High
1.69,1,0,0,1,1,1,0,High
1.817,1,0,0,1,1,1,0,High
1.591,1,0,0,1,1,1,0,High
1.37,1,0,0,1,1,1,0,High
1.6,1,0,0,1,1,1,0,High
1.633,1,0,0,1,1,1,0,High
1.667,1,0,0,1,1,1,0,High
1.396,1,0,0,1,1,1,0,High
1.411,1,0,0,1,1,1,0,High
1.694,1,0,0,1,1,1,0,High
1.573,1,0,0,1,1,1,0,High
1.548,1,0,0,1,1,1,0,High
1.478,1,0,0,1,1,1,0,High
1.773,1,0,0,1,1,1,0,High
1.62,1,0,0,1,1,1,0,High
1.527,1,0,0,1,1,1,0,High
1.529,1,0,0,1,1,1,0,High
1.771,1,0,0,1,1,1,0,High
1.453,1,0,0,1,1,1,0,High
1.402,1,0,0,1,1,1,0,High
1.784,1,0,0,1,1,1,0,High
1.638,1,0,0,1,1,1,0,High
1.479,1,0,0,1,1,1,0,High
1.509,1,0,0,1,1,1,0,High
1.663,1,0,0,1,1,1,0,High
1.471,1,0,0,1,1,1,0,High
1.727,1,0,0,1,1,1,0,High
1.418,1,0,0,1,1,1,0,High
1.661,1,0,0,1,1,1,0,High
1.376,1,0,0,1,1,1,0,High
1.577,1,0,0,1,1,1,0,High
1.642,1,0,0,1,1,1,0,High
1.602,1,0,0,1,1,1,0,High
1.634,1,0,0,1,1,1,0,High
1.522,1,0,0,1,1,1,0,High
1.358,1,0,0,1,1,1,0,High
1.571,1,0,0,1,1,1,0,High
1.515,1,0,0,1,1,1,0,High
2.243,1,0,0,1,1,1,0,High
2.107,1,0,0,1,1,1,0,High
1.848,1,0,0,1,1,1,0,High
2.059,1,0,0,1,1,1,0,High
2.398,1,0,0,1,1,1,0,High
2.296,1,0,0,1,1,1,0,High
1.791,1,0,0,1,1,1,0,High
1.934,1,0,0,1,1,1,0,High
1.821,1,0,0,1,1,1,0,High
2.441,1,0,0,1,1,1,0,High
2.091,1,0,0,1,1,1,0,High
1.723,1,0,0,1,1,1,0,High
2.405,1,0,0,1,1,1,0,High
2.293,1,0,0,1,1,1,0,High
2.398,1,0,0,1,1,1,0,High
2.077,1,0,0,1,1,1,0,High
2.34,1,0,0,1,1,1,0,High
2.196,1,0,0,1,1,1,0,High
2.575,1,0,0,1,1,1,0,High
1.709,1,0,0,1,1,1,0,High
2.515,1,0,0,1,1,1,0,High
2.679,1,0,0,1,1,1,0,High
1.964,1,0,0,1,1,1,0,High
2.036,1,0,0,1,1,1,0,High
1.916,1,0,0,1,1,1,0,High
1.951,1,0,0,1,1,1,0,High
2.465,1,0,0,1,1,1,0,High
2.161,1,0,0,1,1,1,0,High
2.346,1,0,0,1,1,1,0,High
2.296,1,0,0,1,1,1,0,High
2.032,1,0,0,1,1,1,0,High
2.483,1,0,0,1,1,1,0,High
2.213,1,0,0,1,1,1,0,High
2.39,1,0,0,1,1,1,0,High
2.085,1,0,0,1,1,1,0,High
2.405,1,0,0,1,1,1,0,High
1.848,1,0,0,1,1,1,0,High
1.958,1,0,0,1,1,1,0,High
2.681,1,0,0,1,1,1,0,High
1.782,1,0,0,1,1,1,0,High
2.399,1,0,0,1,1,1,0,High
2.172,1,0,0,1,1,1,0,High
2.236,1,0,0,1,1,1,0,High
2.522,1,0,0,1,1,1,0,High
2.354,1,0,0,1,1,1,0,High
1.847,1,0,0,1,1,1,0,High
2.216,1,0,0,1,1,1,0,High
2.257,1,0,0,1,1,1,0,High
2.199,1,0,0,1,1,1,0,High
1.934,1,0,0,1,1,1,0,High
1.879,1,0,0,1,1,1,0,High
2.315,1,0,0,1,1,1,0,High
2.014,1,0,0,1,1,1,0,High
2.449,1,0,0,1,1,1,0,High
2.517,1,0,0,1,1,1,0,High
1.899,1,0,0,1,1,1,0,High
2.473,1,0,0,1,1,1,0,High
2.045,1,0,0,1,1,1,0,High
2.204,1,0,0,1,1,1,0,High
2.281,1,0,0,1,1,1,0,High
2.638,1,0,0,1,1,1,0,High
2.26,1,0,0,1,1,1,0,High
2.577,1,0,0,1,1,1,0,High
1.706,1,0,0,1,1,1,0,High
2.022,1,0,0,1,1,1,0,High
2.192,1,0,0,1,1,1,0,High
2.007,1,0,0,1,1,1,0,High
1.799,1,0,0,1,1,1,0,High
2.126,1,0,0,1,1,1,0,High
1.861,1,0,0,1,1,1,0,High
1.706,1,0,0,1,1,1,0,High
1.765,1,0,0,1,1,1,0,High
2.093,1,0,0,1,1,1,0,High
2.148,1,0,0,1,1,1,0,High
1.725,1,0,0,1,1,1,0,High
1.874,1,0,0,1,1,1,0,High
2.009,1,0,0,1,1,1,0,High
2.375,1,0,0,1,1,1,0,High
1.828,1,0,0,1,1,1,0,High
2.599,1,0,0,1,1,1,0,High
2.401,1,0,0,1,1,1,0,High
2.086,1,0,0,1,1,1,0,High
1.904,1,0,0,1,1,1,0,High
2.462,1,0,0,1,1,1,0,High
2.207,1,0,0,1,1,1,0,High
2.135,1,0,0,1,1,1,0,High
2.528,1,0,0,1,1,1,0,High
1.853,1,0,0,1,1,1,0,High
2.625,1,0,0,1,1,1,0,High
1.951,1,0,0,1,1,1,0,High
2.679,1,0,0,1,1,1,0,High
2.644,1,0,0,1,1,1,0,High
2.614,1,0,0,1,1,1,0,High
2.016,1,0,0,1,1,1,0,High
2.394,1,0,0,1,1,1,0,High
1.887,1,0,0,1,1,1,0,High
1.735,1,0,0,1,1,1,0,High
2.092,1,0,0,1,1,1,0,High
1.883,1,0,0,1,1,1,0,High
2.174,1,0,0,1,1,1,0,High
2.365,1,0,0,1,1,1,0,High
2.14,1,0,0,1,1,1,0,High
2.443,1,0,0,1,1,1,0,High
1.713,1,0,0,1,1,1,0,High
2.233,1,0,0,1,1,1,0,High
5.056,1,0,0,1,1,1,0,High
4.29,1,0,0,1,1,1,0,High
4.064,1,0,0,1,1,1,0,High
4.026,1,0,0,1,1,1,0,High
4.646,1,0,0,1,1,1,0,High
4.441,1,0,0,1,1,1,0,High
4.736,1,0,0,1,1,1,0,High
4.695,1,0,0,1,1,1,0,High
4.996,1,0,0,1,1,1,0,High
3.561,1,0,0,1,1,1,0,High
4.254,1,0,0,1,1,1,0,High
4.528,1,0,0,1,1,1,0,High
4.273,1,0,0,1,1,1,0,High
3.171,1,0,0,1,1,1,0,High
4.154,1,0,0,1,1,1,0,High
4.832,1,0,0,1,1,1,0,High
4.632,1,0,0,1,1,1,0,High
4.975,1,0,0,1,1,1,0,High
3.205,1,0,0,1,1,1,0,High
4.924,1,0,0,1,1,1,0,High
4.917,1,0,0,1,1,1,0,High
4.66,1,0,0,1,1,1,0,High
4.346,1,0,0,1,1,1,0,High
4.445,1,0,0,1,1,1,0,High
4.383,1,0,0,1,1,1,0,High
4.023,1,0,0,1,1,1,0,High
3.217,1,0,0,1,1,1,0,High
3.83,1,0,0,1,1,1,0,High
4.723,1,0,0,1,1,1,0,High
4.765,1,0,0,1,1,1,0,High
4.357,1,0,0,1,1,1,0,High
4.752,1,0,0,1,1,1,0,High
4.133,1,0,0,1,1,1,0,High
4.078,1,0,0,1,1,1,0,High
4.709,1,0,0,1,1,1,0,High
4.417,1,0,0,1,1,1,0,High
3.947,1,0,0,1,1,1,0,High
3.493,1,0,0,1,1,1,0,High
3.772,1,0,0,1,1,1,0,High
4.808,1,0,0,1,1,1,0,High
3.978,1,0,0,1,1,1,0,High
4.472,1,0,0,1,1,1,0,High
3.414,1,0,0,1,1,1,0,High
3.951,1,0,0,1,1,1,0,High
3.43,1,0,0,1,1,1,0,High
3.361,1,0,0,1,1,1,0,High
3.101,1,0,0,1,1,1,0,High
4.458,1,0,0,1,1,1,0,High
3.303,1,0,0,1,1,1,0,High
4.49,1,0,0,1,1,1,0,High
5.03,1,0,0,1,1,1,0,High
3.402,1,0,0,1,1,1,0,High
3.979,1,0,0,1,1,1,0,High
3.619,1,0,0,1,1,1,0,High
3.972,1,0,0,1,1,1,0,High
3.791,1,0,0,1,1,1,0,High
4.797,1,0,0,1,1,1,0,High
3.833,1,0,0,1,1,1,0,High
4.322,1,0,0,1,1,1,0,High
3.501,1,0,0,1,1,1,0,High
3.243,1,0,0,1,1,1,0,High
4.843,1,0,0,1,1,1,0,High
4.934,1,0,0,1,1,1,0,High
4.655,1,0,0,1,1,1,0,High
4.596,1,0,0,1,1,1,0,High
3.45,1,0,0,1,1,1,0,High
3.696,1,0,0,1,1,1,0,High
4.794,1,0,0,1,1,1,0,High
3.179,1,0,0,1,1,1,0,High
4.419,1,0,0,1,1,1,0,High
3.886,1,0,0,1,1,1,0,High
4.285,1,0,0,1,1,1,0,High
3.266,1,0,0,1,1,1,0,High
3.985,1,0,0,1,1,1,0,High
3.877,1,0,0,1,1,1,0,High
5.024,1,0,0,1,1,1,0,High
3.706,1,0,0,1,1,1,0,High
4.684,1,0,0,1,1,1,0,High
3.251,1,0,0,1,1,1,0,High
3.437,1,0,0,1,1,1,0,High
4.526,1,0,0,1,1,1,0,High
3.591,1,0,0,1,1,1,0,High
3.44,1,0,0,1,1,1,0,High
4.946,1,0,0,1,1,1,0,High
3.947,1,0,0,1,1,1,0,High
5.103,1,0,0,1,1,1,0,High
4.789,1,0,0,1,1,1,0,High
4.723,1,0,0,1,1,1,0,High
4.735,1,0,0,1,1,1,0,High
4.223,1,0,0,1,1,1,0,High
5.098,1,0,0,1,1,1,0,High
3.441,1,0,0,1,1,1,0,High
3.596,1,0,0,1,1,1,0,High
4.973,1,0,0,1,1,1,0,High
5.028,1,0,0,1,1,1,0,High
4.171,1,0,0,1,1,1,0,High
3.671,1,0,0,1,1,1,0,High
3.756,1,0,0,1,1,1,0,High
4.71,1,0,0,1,1,1,0,High
3.33,1,0,0,1,1,1,0,High
5.061,1,0,0,1,1,1,0,High
4.598,1,0,0,1,1,1,0,High
3.714,1,0,0,1,1,1,0,High
4.825,1,0,0,1,1,1,0,High
4.501,1,0,0,1,1,1,0,High
1.668,1,0,0,1,1,1,0,High
1.691,1,0,0,1,1,1,0,High
1.399,1,0,0,1,1,1,0,High
1.432,1,0,0,1,1,1,0,High
1.621,1,0,0,1,1,1,0,High
1.636,1,0,0,1,1,1,0,High
1.492,1,0,0,1,1,1,0,High
1.762,1,0,0,1,1,1,0,High
1.492,1,0,0,1,1,1,0,High
1.613,1,0,0,1,1,1,0,High
1.626,1,0,0,1,1,1,0,High
1.602,1,0,0,1,1,1,0,High
1.757,1,0,0,1,1,1,0,High
1.628,1,0,0,1,1,1,0,High
1.595,1,0,0,1,1,1,0,High
1.464,1,0,0,1,1,1,0,High
1.464,1,0,0,1,1,1,0,High
1.712,1,0,0,1,1,1,0,High
1.676,1,0,0,1,1,1,0,High
1.469,1,0,0,1,1,1,0,High
1.722,1,0,0,1,1,1,0,High
1.436,1,0,0,1,1,1,0,High
1.68,1,0,0,1,1,1,0,High
1.624,1,0,0,1,1,1,0,High
1.749,1,0,0,1,1,1,0,High
1.358,1,0,0,1,1,1,0,High
1.437,1,0,0,1,1,1,0,High
1.656,1,0,0,1,1,1,0,High
1.541,1,0,0,1,1,1,0,High
1.533,1,0,0,1,1,1,0,High
1.63,1,0,0,1,1,1,0,High
1.58,1,0,0,1,1,1,0,High
1.438,1,0,0,1,1,1,0,High
1.565,1,0,0,1,1,1,0,High
1.581,1,0,0,1,1,1,0,High
1.649,1,0,0,1,1,1,0,High
1.511,1,0,0,1,1,1,0,High
1.658,1,0,0,1,1,1,0,High
1.803,1,0,0,1,1,1,0,High
1.791,1,0,0,1,1,1,0,High
1.548,1,0,0,1,1,1,0,High
1.706,1,0,0,1,1,1,0,High
1.543,1,0,0,1,1,1,0,High
1.458,1,0,0,1,1,1,0,High
1.668,1,0,0,1,1,1,0,High
1.81,1,0,0,1,1,1,0,High
1.455,1,0,0,1,1,1,0,High
1.458,1,0,0,1,1,1,0,High
1.716,1,0,0,1,1,1,0,High
1.672,1,0,0,1,1,1,0,High
1.507,1,0,0,1,1,1,0,High
1.648,1,0,0,1,1,1,0,High
1.432,1,0,0,1,1,1,0,High
1.39,1,0,0,1,1,1,0,High
1.364,1,0,0,1,1,1,0,High
1.572,1,0,0,1,1,1,0,High
1.4,1,0,0,1,1,1,0,High
1.593,1,0,0,1,1,1,0,High
1.613,1,0,0,1,1,1,0,High
1.781,1,0,0,1,1,1,0,High
1.703,1,0,0,1,1,1,0,High
1.671,1,0,0,1,1,1,0,High
1.652,1,0,0,1,1,1,0,High
1.455,1,0,0,1,1,1,0,High
1.606,1,0,0,1,1,1,0,High
1.546,1,0,0,1,1,1,0,High
1.565,1,0,0,1,1,1,0,High
1.666,1,0,0,1,1,1,0,High
1.628,1,0,0,1,1,1,0,High
1.701,1,0,0,1,1,1,0,High
1.455,1,0,0,1,1,1,0,High
1.463,1,0,0,1,1,1,0,High
1.782,1,0,0,1,1,1,0,High
1.711,1,0,0,1,1,1,0,High
1.797,1,0,0,1,1,1,0,High
1.775,1,0,0,1,1,1,0,High
1.758,1,0,0,1,1,1,0,High
1.732,1,0,0,1,1,1,0,High
1.679,1,0,0,1,1,1,0,High
1.503,1,0,0,1,1,1,0,High
1.446,1,0,0,1,1,1,0,High
1.707,1,0,0,1,1,1,0,High
1.495,1,0,0,1,1,1,0,High
1.528,1,0,0,1,1,1,0,High
1.513,1,0,0,1,1,1,0,High
1.361,1,0,0,1,1,1,0,High
1.645,1,0,0,1,1,1,0,High
1.51,1,0,0,1,1,1,0,High
1.731,1,0,0,1,1,1,0,High
1.503,1,0,0,1,1,1,0,High
1.631,1,0,0,1,1,1,0,High
1.757,1,0,0,1,1,1,0,High
1.744,1,0,0,1,1,1,0,High
1.395,1,0,0,1,1,1,0,High
1.544,1,0,0,1,1,1,0,High
1.685,1,0,0,1,1,1,0,High
1.446,1,0,0,1,1,1,0,High
1.733,1,0,0,1,1,1,0,High
1.678,1,0,0,1,1,1,0,High
1.753,1,0,0,1,1,1,0,High
1.558,1,0,0,1,1,1,0,High
1.458,1,0,0,1,1,1,0,High
1.592,1,0,0,1,1,1,0,High
1.518,1,0,0,1,1,1,0,High
1.772,1,0,0,1,1,1,0,High
2.036,1,0,0,1,1,1,0,High
1.988,1,0,0,1,1,1,0,High
2.59,1,0,0,1,1,1,0,High
2.035,1,0,0,1,1,1,0,High
2.285,1,0,0,1,1,1,0,High
2.122,1,0,0,1,1,1,0,High
2.512,1,0,0,1,1,1,0,High
2.305,1,0,0,1,1,1,0,High
2.587,1,0,0,1,1,1,0,High
2.444,1,0,0,1,1,1,0,High
2.387,1,0,0,1,1,1,0,High
2.111,1,0,0,1,1,1,0,High
2.477,1,0,0,1,1,1,0,High
2.071,1,0,0,1,1,1,0,High
2.375,1,0,0,1,1,1,0,High
2.193,1,0,0,1,1,1,0,High
2.6,1,0,0,1,1,1,0,High
2.557,1,0,0,1,1,1,0,High
2.223,1,0,0,1,1,1,0,High
2.182,1,0,0,1,1,1,0,High
2.025,1,0,0,1,1,1,0,High
2.168,1,0,0,1,1,1,0,High
1.823,1,0,0,1,1,1,0,High
2.222,1,0,0,1,1,1,0,High
2.433,1,0,0,1,1,1,0,High
2.075,1,0,0,1,1,1,0,High
2.362,1,0,0,1,1,1,0,High
1.965,1,0,0,1,1,1,0,High
2.676,1,0,0,1,1,1,0,High
2.568,1,0,0,1,1,1,0,High
1.993,1,0,0,1,1,1,0,High
1.939,1,0,0,1,1,1,0,High
2.116,1,0,0,1,1,1,0,High
2.345,1,0,0,1,1,1,0,High
2.077,1,0,0,1,1,1,0,High
1.897,1,0,0,1,1,1,0,High
2.001,1,0,0,1,1,1,0,High
1.812,1,0,0,1,1,1,0,High
1.839,1,0,0,1,1,1,0,High
2.246,1,0,0,1,1,1,0,High
2.455,1,0,0,1,1,1,0,High
2.387,1,0,0,1,1,1,0,High
2.569,1,0,0,1,1,1,0,High
2.028,1,0,0,1,1,1,0,High
2.613,1,0,0,1,1,1,0,High
2.633,1,0,0,1,1,1,0,High
2.184,1,0,0,1,1,1,0,High
1.76,1,0,0,1,1,1,0,High
2.427,1,0,0,1,1,1,0,High
1.974,1,0,0,1,1,1,0,High
2.257,1,0,0,1,1,1,0,High
2.137,1,0,0,1,1,1,0,High
2.377,1,0,0,1,1,1,0,High
2.019,1,0,0,1,1,1,0,High
2.419,1,0,0,1,1,1,0,High
2.219,1,0,0,1,1,1,0,High
2.575,1,0,0,1,1,1,0,High
1.787,1,0,0,1,1,1,0,High
2.646,1,0,0,1,1,1,0,High
2.377,1,0,0,1,1,1,0,High
1.952,1,0,0,1,1,1,0,High
2.151,1,0,0,1,1,1,0,High
1.919,1,0,0,1,1,1,0,High
1.919,1,0,0,1,1,1,0,High
2.386,1,0,0,1,1,1,0,High
2.553,1,0,0,1,1,1,0,High
2.557,1,0,0,1,1,1,0,High
2.208,1,0,0,1,1,1,0,High
2.439,1,0,0,1,1,1,0,High
2.583,1,0,0,1,1,1,0,High
2.245,1,0,0,1,1,1,0,High
2.351,1,0,0,1,1,1,0,High
2.656,1,0,0,1,1,1,0,High
2.439,1,0,0,1,1,1,0,High
2.367,1,0,0,1,1,1,0,High
2.384,1,0,0,1,1,1,0,High
2.02,1,0,0,1,1,1,0,High
2.653,1,0,0,1,1,1,0,High
